datetime,city,state,country,shape,duration_seconds
1999-08-02 06:10:00,st. louis,mo,us,circle,180.0
1999-08-02 14:00:00,ontario (canada),on,,fireball,10.0
1999-08-02 18:00:00,federal way,wa,us,unknown,900.0
1999-08-02 21:00:00,marsden (see below),ar,us,flash,5.0
1999-08-02 22:30:00,brackley beach (canada),pe,,oval,420.0
1999-08-02 23:30:00,westport,wa,us,light,90.0
2000-08-02 21:30:00,key peninsula,wa,,light,1200.0
2000-08-02 21:30:00,long beach (southport),nc,us,light,5400.0
2001-08-02 01:15:00,wildwood,il,us,sphere,900.0
2001-08-02 02:00:00,salem,or,us,light,300.0
2001-08-02 07:25:00,alton,va,us,cigar,10.0
2001-08-02 12:00:00,lexington,ky,us,unknown,120.0
2001-08-02 16:30:00,lexington,ky,us,other,1800.0
2001-08-02 20:30:00,rowlett,tx,us,rectangle,180.0
2001-08-02 22:10:00,salina,ks,us,fireball,10.0
2001-08-02 22:30:00,toronto (canada),on,ca,flash,600.0
2001-08-02 23:00:00,ocala,fl,us,circle,2.0
2001-08-02 23:21:00,hillsboro,or,us,oval,180.0
2001-08-02 23:25:00,portland,or,us,light,30.0
2002-08-02 03:23:00,north royalton,oh,us,diamond,1200.0
2002-08-02 12:30:00,seattle,wa,us,egg,300.0
2002-08-02 12:55:00,melbourne (vic&#44 australia),,au,other,240.0
2002-08-02 20:30:00,burk&#39s falls (canada),on,,oval,10.0
2002-08-02 21:30:00,wisconsin rapids,wi,us,triangle,10.0
2002-08-02 21:34:00,new zealand,,,other,1560.0
2002-08-02 21:45:00,portland,or,us,unknown,600.0
2002-08-02 22:15:00,hazel green,al,us,triangle,300.0
2002-08-02 22:15:00,las vegas,nv,us,other,120.0
2002-08-02 22:30:00,camarillo,ca,us,other,15.0
2002-08-02 22:30:00,maple valley,wa,us,light,120.0
2002-08-02 23:00:00,midland (canada),on,ca,light,7.0
2002-08-02 23:00:00,siler city (past&#44 on 421),nc,us,triangle,120.0
2002-08-02 23:10:00,norman,ok,us,light,2.0
2002-08-02 23:30:00,henderson,nv,us,other,600.0
2002-08-02 23:30:00,osseo,wi,us,disk,1800.0
2003-08-02 00:15:00,houston (canada),bc,ca,light,3.0
2003-08-02 01:00:00,bodrum (turkey),,,flash,1200.0
2003-08-02 01:00:00,waverly,tn,us,other,1200.0
2003-08-02 12:15:00,magnolia,wa,,other,300.0
2003-08-02 12:30:00,stevenage (uk/england),,gb,light,300.0
2003-08-02 19:45:00,bristol,tn,us,disk,900.0
2003-08-02 22:30:00,blanes (spain),,,light,240.0
2003-08-02 22:52:00,tioga,nd,us,disk,120.0
2003-08-02 23:50:00,port angeles,wa,us,formation,8.0
2004-08-02 00:00:00,orlando,fl,us,light,600.0
2004-08-02 02:13:00,portland,or,us,unknown,180.0
2004-08-02 03:41:00,sedro woolley,wa,,circle,2.0
2004-08-02 10:35:00,roy,ut,us,light,0.5
2004-08-02 12:00:00,scio,ny,us,oval,20.0
2004-08-02 20:00:00,sebastopol,ca,us,triangle,900.0
2004-08-02 22:15:00,cabo san lucas (mexico),,,other,1200.0
2004-08-02 00:00:00,wrangell,ak,us,circle,432000.0
2005-08-02 00:00:00,galveston,tx,us,circle,300.0
2005-08-02 00:00:00,kelseyville,ca,us,other,300.0
2005-08-02 01:30:00,willow creek,ca,us,light,120.0
2005-08-02 01:45:00,talent,or,us,triangle,1200.0
2005-08-02 02:30:00,athens,tn,us,cigar,10.0
2005-08-02 02:35:00,nashua,nh,us,other,1500.0
2005-08-02 18:21:00,exeter,nh,us,cigar,240.0
2005-08-02 20:29:00,wiltshire&#44 alton barnes (uk/england),,,fireball,1440.0
2005-08-02 21:00:00,barrie (canada),on,ca,flash,5.0
2005-08-02 23:07:00,bolingbrook,il,us,light,900.0
2006-08-02 00:00:00,east harwich,ma,us,formation,10.0
2006-08-02 00:00:00,tyler,tx,us,unknown,3600.0
2006-08-02 02:30:00,exmouth (uk/england),,gb,diamond,3.0
2006-08-02 04:00:00,lobelville,tn,us,light,1800.0
2006-08-02 11:00:00,klamath falls,or,us,flash,180.0
2006-08-02 19:45:00,north charleston,sc,us,other,2700.0
2006-08-02 20:45:00,middleton,wi,us,chevron,300.0
2006-08-02 21:20:00,lafayette,in,us,unknown,240.0
2006-08-02 22:35:00,yosemite valley,ca,,light,60.0
2006-08-02 23:50:00,miami,fl,us,light,15.0
2007-08-02 17:00:00,seattle,wa,us,circle,1800.0
2007-08-02 20:00:00,cottonwood,az,us,circle,120.0
2007-08-02 21:00:00,new bern,nc,us,other,600.0
2007-08-02 21:15:00,pecks lake,ny,,unknown,900.0
2007-08-02 21:30:00,garner,nc,us,light,60.0
2007-08-02 21:50:00,redmond,wa,us,fireball,15.0
2007-08-02 22:00:00,napa,ca,us,light,120.0
2007-08-02 23:00:00,fairfax county,va,us,circle,30.0
2008-08-02 00:00:00,irrigon,or,us,circle,10.0
2008-08-02 00:00:00,st. bernardin (canada),on,,light,900.0
2008-08-02 00:12:00,umatilla,or,us,fireball,10.0
2008-08-02 00:30:00,rockford/loves park,il,,circle,5400.0
2008-08-02 00:30:00,shellbrook (canada),sk,ca,circle,3600.0
2008-08-02 01:00:00,bogart,ga,us,light,30.0
2008-08-02 01:30:00,oregon city,or,us,other,360.0
2008-08-02 02:00:00,stockton,ca,us,fireball,6.0
2008-08-02 09:30:00,ft. lauderdale,fl,us,light,120.0
2008-08-02 11:00:00,sonora,ca,us,circle,30.0
2008-08-02 11:15:00,dearborn,mi,us,oval,1200.0
2008-08-02 11:45:00,tulsa,ok,us,oval,10.0
2008-08-02 11:45:00,tulsa,ok,us,teardrop,10.0
2008-08-02 16:15:00,elk grove,il,us,chevron,120.0
2008-08-02 17:30:00,arkansas (above?; in-flight),ar,,disk,2.0
2008-08-02 17:53:00,schenectady,ny,us,light,30.0
2008-08-02 20:30:00,arlington,va,us,oval,300.0
2008-08-02 21:00:00,ft. lauderdale,fl,us,circle,12.0
2008-08-02 21:30:00,deltona,fl,us,fireball,180.0
2008-08-02 21:30:00,fleming island,fl,,fireball,10.0
2008-08-02 21:30:00,riverside,ca,us,light,60.0
2008-08-02 21:49:00,oshkosh,wi,us,fireball,180.0
2008-08-02 22:00:00,chehalis,wa,us,unknown,30.0
2008-08-02 22:00:00,gravenhurst (canada),on,ca,cone,300.0
2008-08-02 22:00:00,peoria,az,us,fireball,5.0
2008-08-02 22:20:00,southborough,ma,us,triangle,30.0
2008-08-02 22:30:00,brady,tx,us,other,900.0
2008-08-02 22:30:00,fuquay varina,nc,,sphere,60.0
2008-08-02 22:32:00,riverside,ca,us,flash,3.0
2008-08-02 22:40:00,oceanside,ny,us,oval,4.0
2008-08-02 22:45:00,ocean city,nj,us,circle,3.0
2008-08-02 23:02:00,mount vernon,wa,us,unknown,135.0
2008-08-02 23:10:00,wapakoneta,oh,us,sphere,90.0
2008-08-02 23:30:00,yulee,fl,us,light,300.0
2008-08-02 23:35:00,henderson,nv,us,changing,3600.0
2009-08-02 00:25:00,skaneateles,ny,us,circle,60.0
2009-08-02 02:35:00,leroy,ny,,formation,45.0
2009-08-02 10:30:00,interstate 75 (between mile markers 270 &amp; 276),fl,,rectangle,300.0
2009-08-02 21:26:00,glendale,ca,us,unknown,720.0
2009-08-02 22:00:00,grand rapids,mi,us,circle,2.0
2009-08-02 22:45:00,avoch (uk/scotland),,gb,circle,20.0
2009-08-02 23:00:00,listowel (canada),on,ca,flash,30.0
2009-08-02 23:00:00,pompano/deerfield beach,fl,,oval,2700.0
2010-08-02 01:00:00,red lake,mn,us,diamond,4800.0
2010-08-02 01:50:00,lacombe (canada),ab,ca,flash,10.0
2010-08-02 02:50:00,san antonio,tx,us,changing,3600.0
2010-08-02 06:00:00,lake elsinore,ca,us,cigar,120.0
2010-08-02 21:35:00,cedar point/emerald isle/swansboro,nc,,light,600.0
2010-08-02 21:45:00,springfield,mo,us,flash,780.0
2011-08-02 00:26:00,kennewick,wa,us,light,60.0
2011-08-02 01:00:00,sumter,sc,us,triangle,435.0
2011-08-02 02:00:00,memphis,tn,us,cylinder,420.0
2011-08-02 21:15:00,albuquerque,nm,us,circle,60.0
2011-08-02 21:25:00,owego,ny,us,triangle,180.0
2011-08-02 21:30:00,mahanoy city,pa,us,fireball,900.0
2011-08-02 21:35:00,rocklin,ca,us,rectangle,10.0
2011-08-02 21:50:00,lakeside,ca,us,circle,600.0
2011-08-02 22:00:00,greenbush,mi,us,light,3600.0
2011-08-02 22:00:00,silver spring,md,us,sphere,3600.0
2011-08-02 22:04:00,riverside,ca,us,light,30.0
2011-08-02 22:30:00,blue springs,mo,us,sphere,45.0
2011-08-02 22:30:00,harbor city,ca,us,chevron,15.0
2011-08-02 23:00:00,clarksville,tn,us,light,15.0
2011-08-02 23:00:00,columbus,oh,us,fireball,20.0
2011-08-02 23:20:00,holladay,ut,us,light,120.0
2011-08-02 00:00:00,warsaw,nc,us,circle,1200.0
2012-08-02 00:00:00,modesto,ca,us,fireball,600.0
2012-08-02 00:00:00,penn,nd,us,other,60.0
2012-08-02 03:00:00,hampton,ar,us,other,8.0
2012-08-02 03:30:00,lake havasu city,az,us,disk,30.0
2012-08-02 04:45:00,los angeles,ca,us,light,1.0
2012-08-02 06:01:00,big pine key,fl,us,other,15.0
2012-08-02 15:00:00,chicago,il,us,cigar,300.0
2012-08-02 15:00:00,walker,mn,us,disk,60.0
2012-08-02 21:00:00,dubois,pa,,,60.0
2012-08-02 21:00:00,garland,tx,us,teardrop,5.0
2012-08-02 21:00:00,kennewick,wa,us,triangle,600.0
2012-08-02 21:00:00,newark,de,us,circle,5.0
2012-08-02 21:30:00,oregon city,or,us,fireball,180.0
2012-08-02 21:30:00,staten island,ny,,fireball,120.0
2012-08-02 22:50:00,palmdale,ca,us,sphere,10.0
2012-08-02 23:00:00,lakeside,ca,us,light,18.0
2012-08-02 23:18:00,van horne,ia,us,disk,120.0
2013-08-02 00:50:00,dumfries,va,us,sphere,30.0
2013-08-02 01:00:00,keswick (canada),on,ca,fireball,5.0
2013-08-02 01:00:00,roanoke,va,us,other,120.0
2013-08-02 01:15:00,franklinville,nj,us,oval,10.0
2013-08-02 01:30:00,orlando,fl,us,fireball,120.0
2013-08-02 02:30:00,sanibel island,fl,,cylinder,1200.0
2013-08-02 03:30:00,carbonear/hr grace (canada),nf,,light,120.0
2013-08-02 15:00:00,croydon,pa,us,disk,120.0
2013-08-02 19:00:00,lincoln city,or,us,other,7200.0
2013-08-02 20:30:00,flagstaff,az,us,formation,180.0
2013-08-02 20:45:00,cresco,ia,us,light,1800.0
2013-08-02 20:45:00,newport news,va,us,light,180.0
2013-08-02 21:00:00,easton,pa,us,fireball,1800.0
2013-08-02 21:00:00,gulf shores,al,us,light,300.0
2013-08-02 21:00:00,liverpool,ny,us,sphere,3600.0
2013-08-02 21:00:00,newport news,va,us,light,180.0
2013-08-02 21:00:00,raleigh,nc,us,sphere,600.0
2013-08-02 21:20:00,madison heights,va,us,formation,600.0
2013-08-02 21:30:00,huntington,wv,us,light,90.0
2013-08-02 21:31:00,everett,wa,us,sphere,300.0
2013-08-02 21:35:00,sacramento,ca,us,fireball,180.0
2013-08-02 21:45:00,oxford,oh,us,light,300.0
2013-08-02 22:00:00,barrie (canada),on,ca,sphere,240.0
2013-08-02 22:00:00,charlestown,ri,us,cylinder,30.0
2013-08-02 22:00:00,fremont,oh,us,sphere,3600.0
2013-08-02 22:00:00,nelsonville,oh,us,unknown,15.0
2013-08-02 23:00:00,paterson,nj,us,light,300.0
2013-08-02 23:25:00,river falls,wi,us,circle,600.0
1962-08-22 20:00:00,charlottetown (canada),pe,ca,light,180.0
1964-08-22 18:40:00,florence,al,us,disk,60.0
1966-08-22 23:00:00,seatac,wa,us,unknown,120.0
1967-08-22 20:00:00,pittsburgh,pa,us,circle,300.0
1970-08-22 21:30:00,sebastian,fl,us,unknown,300.0
1972-08-22 22:30:00,sayreville,nj,us,light,900.0
1977-08-22 00:00:00,huntington beach,ca,us,circle,240.0
1978-08-22 20:00:00,langhorne (bermuda),pa,us,disk,7200.0
1978-08-22 22:00:00,bermuda,,,disk,3600.0
1979-08-22 21:00:00,lake wateree (on),sc,,light,2400.0
1980-08-22 18:00:00,kent,wa,us,teardrop,90.0
1983-08-22 22:00:00,van nuys (los angeles),ca,us,triangle,120.0
1987-08-22 20:00:00,southbridge,ma,us,light,1200.0
1989-08-22 22:15:00,grahamsville,ny,us,rectangle,300.0
1991-08-22 22:30:00,asheville,nc,us,oval,300.0
1994-08-22 23:30:00,thunder bay (canada),on,ca,circle,20.0
1995-08-22 01:00:00,greensburg,ky,us,rectangle,300.0
1995-08-22 21:30:00,phoenix,az,us,,30.0
1995-08-22 21:45:00,prescott,az,us,,2.0
1995-08-22 22:15:00,fontana,ca,us,,120.0
1995-08-22 22:17:00,fontana,ca,us,,600.0
1995-08-22 23:25:00,tempe,az,us,,15.0
1997-08-22 00:00:00,eustace,tx,us,light,120.0
1997-08-22 06:22:00,kingsville,tx,us,cigar,6.0
1997-08-22 10:50:00,kings park,ny,us,other,10.0
1997-08-22 23:30:00,atlantic city,wy,us,light,30.0
1998-08-22 02:00:00,madera/manteca (on the hiway),ca,,other,1080.0
1998-08-22 08:50:00,osceola,in,us,light,300.0
1998-08-22 20:00:00,telluride,co,us,light,3.0
1998-08-22 22:20:00,northglenn,co,us,fireball,480.0
1998-08-22 23:05:00,xenia (app.10 mi. e of dayton),oh,us,unknown,30.0
1998-08-22 23:15:00,sparta (12 mi.north of&#44 countryside),nc,us,unknown,300.0
1999-08-22 00:30:00,easton,md,us,rectangle,180.0
1999-08-22 01:00:00,oak harbor,wa,us,light,10800.0
1999-08-22 06:00:00,syracuse,ny,us,other,1200.0
1999-08-22 13:30:00,rocky mount,nc,us,circle,60.0
1999-08-22 19:30:00,dallas,tx,us,circle,15.0
1999-08-22 20:00:00,lahaina (maui),hi,us,sphere,4.0
1999-08-22 20:30:00,cranbrook (canada),bc,ca,light,180.0
1999-08-22 21:15:00,redmond,or,us,fireball,2.0
1999-08-22 21:30:00,cave juntion,or,,cigar,30.0
1999-08-22 21:40:00,opole and lednica (between) (poland),,,sphere,900.0
1999-08-22 22:00:00,hwy 199,ca,,fireball,30.0
1999-08-22 23:00:00,two rivers/ shoto/ rockwood (just north of manitowoc),wi,,fireball,2.0
1999-08-22 23:30:00,portland (@ the holiday inn),me,us,triangle,300.0
2000-08-22 21:30:00,seattle,wa,us,unknown,30.0
2000-08-22 21:45:00,martinsville,va,us,unknown,2.0
2000-08-22 21:45:00,wabasha,mn,us,flash,15.0
2001-08-22 21:00:00,lewiston,me,us,,600.0
2001-08-22 21:00:00,wyandotte,mi,us,light,900.0
2001-08-22 21:12:00,charlesbourg (canada),pq,ca,sphere,3.0
2001-08-22 21:30:00,litchfield,me,,unknown,120.0
2001-08-22 21:50:00,scottsdale,az,us,light,300.0
2001-08-22 22:00:00,sabattus,me,us,,480.0
2001-08-22 22:00:00,tracy,ca,us,light,480.0
2001-08-22 23:15:00,bloomington,il,us,oval,300.0
2002-08-22 01:00:00,river falls,wi,us,disk,1800.0
2002-08-22 01:21:00,durant,ok,us,changing,600.0
2002-08-22 02:14:00,crystal lake,il,us,,1800.0
2002-08-22 02:14:00,crystal lake,il,us,unknown,2700.0
2002-08-22 03:00:00,southport (not sure),ct,us,light,4.0
2002-08-22 12:30:00,yelm,wa,us,other,1800.0
2002-08-22 17:00:00,bohemia,ny,us,diamond,30.0
2002-08-22 20:05:00,simla,co,us,triangle,120.0
2002-08-22 20:08:00,honolulu,hi,us,light,60.0
2002-08-22 20:45:00,new port richey,fl,us,light,600.0
2002-08-22 21:00:00,fort sumner,nm,us,unknown,3600.0
2002-08-22 21:00:00,fort sumner,nm,us,unknown,3600.0
2002-08-22 21:00:00,london (canada),on,ca,light,2700.0
2002-08-22 21:00:00,ontario,ca,us,changing,7200.0
2002-08-22 21:45:00,bloomington,il,us,light,20.0
2002-08-22 21:45:00,shropham norfolk (uk/england),,,light,2700.0
2002-08-22 21:50:00,austin,tx,us,flash,60.0
2002-08-22 22:50:00,williamstown/hammonton,nj,,triangle,600.0
2002-08-22 23:40:00,monroe,ny,us,egg,300.0
2003-08-22 01:00:00,rentz,ga,us,light,3600.0
2003-08-22 20:10:00,antioch,tn,us,unknown,1200.0
2003-08-22 21:15:00,fort worth,tx,us,cigar,180.0
2003-08-22 21:30:00,columbus,oh,us,changing,20.0
2003-08-22 21:30:00,wichita,ks,us,other,20.0
2003-08-22 21:45:00,rome,ga,us,unknown,20.0
2003-08-22 22:30:00,minot (burlington actually but put minot bc its 7 miles a),nd,us,oval,7.0
2003-08-22 23:00:00,hillsboro,oh,us,disk,900.0
2003-08-22 23:20:00,vancouver (canada),bc,ca,flash,1.0
2003-08-22 23:30:00,ballston lake,ny,us,triangle,120.0
2004-08-22 01:00:00,boise,id,us,oval,30.0
2004-08-22 01:00:00,dexter,ks,us,light,1800.0
2004-08-22 01:30:00,lahti (finland),,,oval,5.0
2004-08-22 10:55:00,falls city,ne,us,triangle,45.0
2004-08-22 11:30:00,houston area,tx,,triangle,600.0
2004-08-22 12:30:00,santee,ca,us,circle,900.0
2004-08-22 13:00:00,woodbury,ct,us,disk,10.0
2004-08-22 18:10:00,rocklin,ca,us,circle,300.0
2004-08-22 19:50:00,atkinson,il,us,light,300.0
2004-08-22 21:00:00,bethel park,pa,us,light,5.0
2004-08-22 21:00:00,pearland,tx,us,cigar,900.0
2004-08-22 22:00:00,palermo,me,us,triangle,420.0
2004-08-22 22:00:00,victoria (canada),bc,ca,rectangle,60.0
2004-08-22 23:00:00,lovell,me,us,light,90.0
2005-08-22 00:00:00,doncaster (south yorkshire) (uk/england),,gb,sphere,600.0
2005-08-22 06:25:00,corona,ca,us,unknown,900.0
2005-08-22 19:42:00,presque isle,mi,us,light,240.0
2005-08-22 21:00:00,belmont,nh,us,light,1800.0
2005-08-22 21:00:00,bonita springs,fl,us,formation,15.0
2005-08-22 21:08:00,salina,ks,us,light,120.0
2005-08-22 22:25:00,minnetonka,mn,us,triangle,26.0
2005-08-22 23:45:00,clarkston,wa,us,unknown,600.0
2006-08-22 00:01:00,huntington,wv,us,light,600.0
2006-08-22 00:45:00,montreal (canada),qc,ca,light,1.0
2006-08-22 04:00:00,greensboro,nc,us,diamond,30.0
2006-08-22 06:20:00,clark,nj,us,circle,300.0
2006-08-22 06:45:00,naples,fl,us,light,240.0
2006-08-22 19:30:00,connellsville,pa,us,formation,2.0
2006-08-22 19:30:00,glasgow (outside of) (uk/scotland),,gb,circle,30.0
2006-08-22 20:00:00,toney,al,us,triangle,600.0
2006-08-22 20:05:00,freehold,nj,us,light,300.0
2006-08-22 21:30:00,ponte vedra beach,fl,us,other,180.0
2006-08-22 22:00:00,north phoenix/scottsdale,az,,disk,120.0
2006-08-22 22:30:00,elgin,il,us,light,1800.0
2006-08-22 22:45:00,henderson county,tx,us,diamond,900.0
2006-08-22 23:00:00,dobron-lodz (poland),,,circle,5.0
2006-08-22 23:30:00,evart,mi,us,light,1200.0
2007-08-22 00:00:00,velson noord (netherlands),,,light,600.0
2007-08-22 15:00:00,truro,ma,us,other,180.0
2007-08-22 20:08:00,lebanon,tn,us,teardrop,10.0
2007-08-22 20:30:00,las vegas,nv,us,circle,120.0
2007-08-22 20:40:00,marfa,tx,us,cigar,600.0
2007-08-22 21:00:00,myrtle beach,sc,us,oval,900.0
2007-08-22 21:00:00,north wilkesboro,nc,us,diamond,30.0
2007-08-22 21:00:00,songtan/pyongtaek (republic of korea),,,sphere,5.0
2007-08-22 22:00:00,fort hood/killeen,tx,,circle,2700.0
2007-08-22 23:00:00,vancouver (canada),bc,ca,formation,3600.0
2008-08-22 05:05:00,yuma,az,us,changing,1560.0
2008-08-22 15:50:00,reno,nv,us,diamond,1800.0
2008-08-22 18:25:00,beaumont,tx,us,cylinder,5.0
2008-08-22 19:15:00,westlake,la,us,other,2400.0
2008-08-22 19:15:00,westlake,la,us,unknown,2400.0
2008-08-22 19:45:00,pass christian,ms,us,fireball,10.0
2008-08-22 20:30:00,las cruces,nm,us,light,480.0
2008-08-22 21:00:00,maple grove,mn,us,light,180.0
2008-08-22 21:39:00,long beach,ca,us,triangle,300.0
2008-08-22 22:15:00,west valley city,ut,,triangle,3.0
2008-08-22 22:34:00,redondo beach,ca,us,disk,60.0
2008-08-22 23:00:00,chicago,il,us,light,3600.0
2008-08-22 23:00:00,provo,ut,us,chevron,3600.0
2008-08-22 23:30:00,bar harbor,me,us,fireball,10.0
2008-08-22 23:36:00,brandon (canada),mb,ca,light,15.0
2009-08-22 00:50:00,liverpool,ny,us,light,10.0
2009-08-22 03:30:00,rapid city,sd,us,light,300.0
2009-08-22 03:45:00,san jose,ca,us,oval,180.0
2009-08-22 04:30:00,warm springs,mt,us,light,3600.0
2009-08-22 05:00:00,austin,tx,us,light,20.0
2009-08-22 17:30:00,marbella (spain),,,triangle,60.0
2009-08-22 20:00:00,hoxeyville,mi,us,sphere,1800.0
2009-08-22 20:00:00,russellville,ar,us,sphere,5.0
2009-08-22 20:50:00,northampton (uk/england),,gb,light,600.0
2009-08-22 21:00:00,fresno,ca,us,light,2700.0
2009-08-22 21:00:00,jacksonville,fl,us,flash,300.0
2009-08-22 21:30:00,annandale,mn,us,light,600.0
2009-08-22 21:30:00,uk/england,,,other,300.0
2009-08-22 21:40:00,coalville (uk/england),,gb,other,100.0
2009-08-22 21:43:00,san diego,ca,us,circle,5.0
2009-08-22 21:50:00,rancho cucamonga,ca,us,teardrop,10.0
2009-08-22 22:00:00,flowery branch,ga,us,light,30.0
2009-08-22 23:15:00,allendale,mi,us,light,600.0
2010-08-22 00:30:00,penn hills,pa,,light,240.0
2010-08-22 01:30:00,alencon (france),,,light,20.0
2010-08-22 05:00:00,escondido,ca,us,unknown,30.0
2010-08-22 05:00:00,san bernardino,ca,us,light,1200.0
2010-08-22 05:18:00,brandywine,wv,us,light,90.0
2010-08-22 15:00:00,los feliz,ca,,circle,600.0
2010-08-22 16:45:00,washington,ut,us,unknown,120.0
2010-08-22 17:30:00,watsonville,ca,us,fireball,300.0
2010-08-22 19:00:00,morrisville,pa,us,circle,300.0
2010-08-22 20:30:00,mill hall,pa,us,circle,300.0
2010-08-22 21:00:00,san gennaro vesuviano (naples) (italy),,,fireball,30.0
2010-08-22 21:05:00,greenbank,wa,us,oval,300.0
2010-08-22 22:01:00,beaumont,tx,us,circle,1200.0
2010-08-22 22:25:00,bellevue,wa,us,light,300.0
2010-08-22 23:00:00,huntsville (near),tx,us,light,7200.0
2011-08-22 05:00:00,muncie,in,us,oval,120.0
2011-08-22 08:45:00,livingston,mt,us,light,240.0
2011-08-22 14:00:00,highland springs,va,us,formation,240.0
2011-08-22 14:00:00,mashpee,ma,us,sphere,30.0
2011-08-22 20:22:00,whittier,ca,us,triangle,120.0
2011-08-22 20:32:00,boynton beach/wellington,fl,,light,15.0
2011-08-22 20:47:00,eddyville,ky,us,other,300.0
2011-08-22 21:00:00,hugo,ok,us,fireball,300.0
2011-08-22 21:45:00,salem,oh,us,fireball,300.0
2011-08-22 22:00:00,whitefish,mt,us,triangle,300.0
2011-08-22 22:10:00,pensacola,fl,us,light,120.0
2011-08-22 22:25:00,warrenton,va,us,sphere,60.0
2011-08-22 23:30:00,conway,ar,us,triangle,300.0
2012-08-22 04:00:00,hondo (canada),ab,ca,disk,4.0
2012-08-22 05:20:00,greenfield,in,us,disk,900.0
2012-08-22 07:12:00,knoxville,tn,us,cylinder,60.0
2012-08-22 11:00:00,morristown,tn,us,rectangle,300.0
2012-08-22 13:10:00,madison,al,us,light,180.0
2012-08-22 18:45:00,merrick,ny,us,triangle,1200.0
2012-08-22 19:00:00,hoover,al,us,light,480.0
2012-08-22 19:00:00,san jose del cabo (mexico),,,light,10800.0
2012-08-22 20:05:00,new york city (fresh meadows; queens),ny,us,cigar,120.0
2012-08-22 20:40:00,yucaipa,ca,us,sphere,60.0
2012-08-22 21:00:00,lincoln city,or,us,light,2700.0
2012-08-22 21:05:00,fort mill,sc,us,cylinder,300.0
2012-08-22 22:00:00,rock springs,wy,us,sphere,240.0
2012-08-22 22:25:00,orr,mn,us,sphere,30.0
2012-08-22 22:30:00,tacoma,wa,us,oval,180.0
2012-08-22 23:00:00,hilliard,oh,us,unknown,14400.0
2012-08-22 23:15:00,block island,ri,,fireball,180.0
2013-08-22 00:00:00,winnipeg (canada),mb,ca,fireball,10800.0
2013-08-22 03:00:00,hinesville,ga,us,unknown,60.0
2013-08-22 03:00:00,slingerlands,ny,us,unknown,180.0
2013-08-22 10:00:00,fort dodge,ia,us,circle,10.0
2013-08-22 10:15:00,toronto (canada),on,ca,changing,360.0
2013-08-22 19:46:00,huntington beach,ca,us,fireball,900.0
2013-08-22 20:10:00,winston-salem,nc,us,circle,60.0
2013-08-22 20:30:00,richmond,mn,us,light,420.0
2013-08-22 20:45:00,gig harbor,wa,us,triangle,120.0
2013-08-22 20:45:00,pemberton/fort dix,nj,,unknown,120.0
2013-08-22 20:50:00,isanti,mn,us,fireball,360.0
2013-08-22 21:00:00,chicago,il,us,triangle,120.0
2013-08-22 21:00:00,madison,wi,us,light,600.0
2013-08-22 21:11:00,azle,tx,us,cigar,180.0
2013-08-22 21:30:00,broken arrow,ok,us,light,300.0
2013-08-22 21:47:00,deepwater,mo,us,sphere,600.0
2013-08-22 22:00:00,barrie (canada),on,ca,other,60.0
2013-08-22 22:00:00,ocean city,md,us,light,180.0
2013-08-22 22:00:00,petersburg,va,us,fireball,300.0
2013-08-22 22:30:00,naples,fl,us,unknown,300.0
2013-08-22 23:00:00,kansas city,mo,us,light,2.0
2013-08-22 23:00:00,lehi,ut,us,unknown,180.0
2013-08-22 23:00:00,lyndon,wi,,rectangle,6.0
2013-08-22 23:30:00,massey (canada),on,ca,oval,120.0
1963-08-23 22:00:00,broadalbin,ny,us,light,600.0
1974-08-23 02:30:00,north windham,me,us,disk,2700.0
1974-08-23 19:30:00,bridgeport (pond flowing out of remington arms compound),ct,us,triangle,10800.0
1978-08-23 19:00:00,bluepoint,ny,,disk,300.0
1979-08-23 22:30:00,leeds&#44 west yorks (uk/england),,,disk,15.0
1981-08-23 03:30:00,saratoga,ny,,oval,300.0
1990-08-23 18:45:00,redding,ca,us,changing,300.0
1993-08-23 19:56:00,laramie (east of),wy,us,changing,540.0
1995-08-23 01:30:00,london (canada),on,ca,light,180.0
1995-08-23 16:35:00,puyallup,wa,us,,10.0
1995-08-23 20:35:00,anaheim,ca,us,,180.0
1995-08-23 23:50:00,louisville,ky,us,,600.0
1996-08-23 01:00:00,carlisle (canada),on,,unknown,219300.0
1997-08-23 01:00:00,cantoma,fl,,triangle,900.0
1997-08-23 11:30:00,dale ville,in,,triangle,120.0
1997-08-23 20:00:00,billings,mt,us,cigar,8.0
1997-08-23 21:00:00,victoria (saxe point) (canada),bc,ca,oval,900.0
1997-08-23 21:40:00,surrey (canada),bc,ca,oval,420.0
1997-08-23 22:00:00,hermosillo&#44 sonora (mexico),,,other,10.0
1997-08-23 22:00:00,sherman oaks,ca,us,formation,600.0
1998-08-23 05:00:00,east hartford,ct,us,unknown,300.0
1999-08-23 02:30:00,wilmington,nc,us,disk,120.0
1999-08-23 04:15:00,ashcroft (canada),bc,ca,oval,60.0
1999-08-23 12:00:00,steelville,mo,us,sphere,900.0
1999-08-23 14:15:00,ozark,mo,us,disk,1800.0
1999-08-23 14:40:00,milford,ct,us,cigar,150.0
1999-08-23 16:00:00,anaheim,ca,us,rectangle,300.0
2000-08-23 02:17:00,vail,az,us,flash,5.0
2000-08-23 11:34:00,saskatoon (canada),sa,ca,flash,30.0
2000-08-23 16:00:00,kuala lumpur (malaysia),,,other,2.0
2000-08-23 18:30:00,duluth,mn,us,formation,300.0
